1 218
264 -211 0 0.1 0.2 -1.38 4.76 0.12
265 2212 1.4 0.4 4.7 1.22 0.11 -0.75
266 -211 0.1 0.2 0.2 3.33 -0.99 2.85
267 11 0.1 0.2 0.1 2.97 -0.55 -2.37
268 211 2.6 1.1 1.5 -1.72 -3.08 -1.55
269 -211 0.2 1.3 1.5 -0.11 2.79 1.72
270 211 0.3 0.2 0.2 -3.49 0.74 2.2
271 211 0.7 1.7 1.7 0.57 2.41 0.75
272 211 1.2 0.7 0.8 3.7 -2.06 2.5
273 211 0.5 0.3 0.2 0.14 0.33 0.98
274 211 1 0.5 0.2 -2.22 -0.51 2.2
275 321 1 1.3 0.8 -1.78 -0.18 -1.67
276 -321 0.3 0.8 1.4 -4.57 0.46 1.07
277 211 0.1 2.9 3.6 0.25 -0.34 -1.46
278 2112 2.9 1.2 2.6 -0.44 0.77 -0.44
279 2112 3.4 1.3 2.6 -2.59 -1.43 1.95
280 211 0.1 0.7 1 0.28 1.04 -0.37
281 211 2.5 2.3 3.5 -0.98 3.16 -1.54
282 -211 0 0.2 0.2 -1.37 2.6 -3.33
283 211 0.2 0.8 2.8 1.7 -3.57 2.93
284 321 2.7 0.2 2.3 0.18 2.83 -1.87
285 211 1.8 0.1 0.8 -1.96 1.43 -0.02
286 -211 0.4 4.3 2.1 -1.53 1 -0.22
287 211 0.1 0.1 3.3 -3.79 0.19 -2
288 211 0.4 0.6 0.3 -3.29 -1.68 -1.13
289 -321 0.4 0.3 0.6 -0.99 -1.77 1.99
290 211 0 1 0 1.2 -0.65 -1.38
291 321 2.7 2.6 0.3 -1.17 -3.2 0.97
292 2212 1.9 2.7 3.3 2.54 -2.46 -1.31
293 211 2.2 3 2.8 0.03 -0.02 -0.14
294 -211 0 0 0 -1.41 2.63 1.27
295 2112 1.1 0.1 1.1 -1.51 0.28 -0.2
296 -211 0.6 1.6 0.6 -3.2 -0.53 3.27
297 -211 0 0.9 0.9 0.71 1.54 -2.81
298 321 2.3 1.7 0.3 0.78 -0.24 1.19
299 -211 0.4 2.7 1.5 -2.64 -0.32 3.93
300 211 1 2.5 0.4 3.42 2.01 -2.41
301 -211 1 0.6 3.1 1.83 -0.68 3.88
302 321 3.4 2.2 2.6 0.44 -0.33 0.33
303 -321 2.3 2 3 -2.22 0.14 3.5
304 321 0.1 0.2 0.1 -0.43 0.49 -0.75
305 211 0.1 0.3 0.8 -0.61 2.87 -1.05
306 321 0.1 0.2 0.1 -3.74 -1.02 -0.35
307 11 1.7 1.3 0 -3.53 2.7 -1.36
308 211 2.3 3.3 2.6 0.1 -3.43 -1.11
309 211 0.2 0.9 0.9 0.36 1.06 1.59
310 2212 0.8 0.8 0.3 1.2 0.2 -1.19
311 211 0.3 0 0 -0.64 -1.12 0.65
312 -211 0.3 1.5 0.8 -4.07 0.18 1.63
313 211 0.1 0.3 0.2 -1.9 0.14 -1.29
314 211 0 0 0 -1.42 -0.21 -1.07
315 -211 0.5 0.7 0.6 -0.95 1.35 0.56
316 211 0.8 2.7 1.8 -1.44 3.65 2.95
317 211 0.8 2.1 0.9 -0.22 -1.41 1.66
318 2212 1.7 1.8 0.4 -0.97 -4.32 0.03
319 211 2.9 3.9 0.4 0.67 3.08 -3.49
320 -211 0 0.2 1 -1.3 -0.91 -3.55
321 211 0.9 3 3.7 0.69 2.3 2.87
322 2212 0.2 0.2 0.3 0.03 -0.19 -0.02
323 2212 0 0 0.1 2.21 -2.67 -2.88
324 211 2.5 1.1 2.5 3.96 0.76 2.16
325 211 0 2 3.4 2.54 0.56 -0.8
